"","basisOfRecord","scientificName","family","genus","decimalLongitude","decimalLatitude","stateProvince","year","month","country","catalogNumber","institutionCode","county","locality","lat","lon"
"2099","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-123.11861,38.282063,"California",2021,8,"United States of America","OBS1235381848","CLO","Marin","Pelagic trip WSW out of Bodega Bay -- segment",38.282063,-123.11861
"2100","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.21078,32.75874,"California",2021,8,"United States of America","OBS1236716998","CLO","San Diego","I-8 E, San Diego US-CA 32.75874, -117.21077",32.75874,-117.21078
"2101","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-115.64889,33.13933,"California",2021,9,"United States of America","OBS1228561586","CLO","Imperial","Lack Rd, Calipatria US-CA 33.13933, -115.64889",33.13933,-115.64889
"2102","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-123.06078,38.351795,"California",2021,9,"United States of America","OBS1229195608","CLO","Sonoma","290 Bean Avenue, Bodega Bay, California, US (38.352, -123.061)",38.351795,-123.06078
"2103","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.17257,33.98803,"California",2021,9,"United States of America","OBS1229211631","CLO","Los Angeles","L.A.River---north of Slauson Ave",33.98803,-118.17257
"2104","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.28018,38.10906,"California",2021,9,"United States of America","OBS1229239997","CLO","Solano","Mare Island",38.10906,-122.28018
"2105","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.8516,33.65628,"California",2021,9,"United States of America","OBS1229309370","CLO","Orange","UC Natural Reserve System Ponds 4-11",33.65628,-117.8516
"2106","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.99624,38.008743,"California",2021,9,"United States of America","OBS1229847161","CLO","Marin","Pt. Reyes--Outer Point",38.008743,-122.99624
"2107","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.95173,38.03161,"California",2021,9,"United States of America","OBS1229925781","CLO","Marin","Pt. Reyes--Horseshoe Pond",38.03161,-122.95173
"2108","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.989655,37.425167,"California",2021,9,"United States of America","OBS1230123316","CLO","Santa Clara","Salt Pond A8",37.425167,-121.989655
"2109","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.86648,33.826077,"California",2021,9,"United States of America","OBS1230254173","CLO","Orange","Upper Santa Ana River--Taft Ave. to Lincoln Ave.",33.826077,-117.86648
"2110","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.96631,34.170074,"California",2021,9,"United States of America","OBS1230286703","CLO","Ventura","Cypress Pond",34.170074,-118.96631
"2111","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.691216,40.986927,"California",2021,9,"United States of America","OBS1230340351","CLO","Trinity","Trinity Center--end of Airport Rd.",40.986927,-122.691216
"2112","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.563934,41.37435,"California",2021,9,"United States of America","OBS1230416910","CLO","Modoc","Waterfowl Ponds",41.37435,-120.563934
"2113","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.40466,41.19932,"California",2021,9,"United States of America","OBS1230630406","CLO","Modoc","West Valley Reservoir",41.19932,-120.40466
"2114","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.25905,38.661243,"California",2021,9,"United States of America","OBS1230639338","CLO","Napa","Lake Berryessa—Northeast Shore",38.661243,-122.25905
"2115","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.156784,41.861378,"California",2021,9,"United States of America","OBS1231144295","CLO","Modoc","Fort Bidwell",41.861378,-120.156784
"2116","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.3616,39.787434,"California",2021,9,"United States of America","OBS1231201152","CLO","Glenn","Black Butte Lake (Glenn Co.)",39.787434,-122.3616
"2117","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.53553,38.031452,"California",2021,9,"United States of America","OBS1231214862","CLO","Marin","Las Gallinas Valley Water Treatment",38.031452,-122.53553
"2118","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.43039,41.733105,"California",2021,9,"United States of America","OBS1231235507","CLO","Modoc","Flooded fields e of goose lake causeway",41.733105,-120.43039
"2119","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.10157,39.352844,"California",2021,9,"United States of America","OBS1231303021","CLO","Nevada","Glenshire Pond",39.352844,-120.10157
"2120","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.351036,38.137955,"California",2021,9,"United States of America","OBS1231394269","CLO","Solano","Napa-Sonoma Marshes Wildlife Area, Vallejo US-CA 38.13795, -122.35103",38.137955,-122.351036
"2121","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.6888,37.179127,"California",2021,9,"United States of America","OBS1231399618","CLO","Santa Clara","Ogier Ponds",37.179127,-121.6888
"2122","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.85916,33.83966,"California",2021,9,"United States of America","OBS1231732744","CLO","Orange","Upper Santa Ana River--Lincoln Ave. to Glassell St.",33.83966,-117.85916
"2123","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.09753,40.858925,"California",2021,9,"United States of America","OBS1231744687","CLO","Humboldt","Arcata Marsh and Wildlife Sanctuary, Arcata US-CA 40.85893, -124.09752",40.858925,-124.09753
"2124","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.517746,38.02564,"California",2021,9,"United States of America","OBS1231843117","CLO","Marin","301 Smith Ranch Rd, San Rafael US-CA 38.02564, -122.51775",38.02564,-122.517746
"2125","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.3511,38.13801,"California",2021,9,"United States of America","OBS1231952779","CLO","Solano","Napa-Sonoma Marshes Wildlife Area, Vallejo US-CA 38.13801, -122.35109",38.13801,-122.3511
"2126","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.899124,38.16566,"California",2021,9,"United States of America","OBS1232057723","CLO","Marin","Cypress Grove, Marshall US-CA (38.1657,-122.8991)",38.16566,-122.899124
"2127","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.19615,41.90775,"California",2021,9,"United States of America","OBS1232164963","CLO","Del Norte","Yontocket Slough",41.90775,-124.19615
"2128","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.110664,38.702442,"California",2021,9,"United States of America","OBS1232370988","CLO","El Dorado","Folsom Lake Dam",38.702442,-121.110664
"2129","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.06505,32.55501,"California",2021,9,"United States of America","OBS1232476754","CLO","San Diego","Dairy Mart Rd.--main pond",32.55501,-117.06505
"2130","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-123.79912,39.48894,"California",2021,9,"United States of America","OBS1232496929","CLO","Mendocino","MacKerricher SP--Laguna Pt. parking lot",39.48894,-123.79912
"2131","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.968834,35.459957,"California",2021,9,"United States of America","OBS1232651847","CLO","San Luis Obispo","Villa Creek--Estero Bluffs State Park",35.459957,-120.968834
"2132","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.24371,38.650597,"California",2021,9,"United States of America","OBS1233276193","CLO","Napa","Lake Berryessa--east side",38.650597,-122.24371
"2133","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.63336,35.033447,"California",2021,9,"United States of America","OBS1233866012","CLO","San Luis Obispo","Oso Flaco Creek Mouth/Beach",35.033447,-120.63336
"2134","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.49567,34.094303,"California",2021,9,"United States of America","OBS1233909162","CLO","San Bernardino","Banana Basin (Restricted Access), Fontana, California, US (34.094, -117.496)",34.094303,-117.49567
"2135","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.693184,35.264393,"California",2021,9,"United States of America","OBS1233937274","CLO","San Luis Obispo","Laguna Lake Park from Vista Del Lago",35.264393,-120.693184
"2136","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-115.39479,33.74029,"California",2021,9,"United States of America","OBS1234170456","CLO","Riverside","Desert Center--Lake Tamarisk",33.74029,-115.39479
"2137","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-123.75447,39.542877,"California",2021,9,"United States of America","OBS1234436388","CLO","Mendocino","Ten Mile Estuary State Marine Reserve",39.542877,-123.75447
"2138","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.69291,35.264473,"California",2021,9,"United States of America","OBS1234489860","CLO","San Luis Obispo","1170 Vista Del Lago, San Luis Obispo, California, US (35.264, -120.693)",35.264473,-120.69291
"2139","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.273575,32.8509,"California",2021,9,"United States of America","OBS1234814701","CLO","San Diego","Point La Jolla--seawatch",32.8509,-117.273575
"2140","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.05836,33.709515,"California",2021,9,"United States of America","OBS1234975491","CLO","Orange","Bolsa Chica Ecological Reserve, Huntington Beach US-CA 33.70951, -118.05836",33.709515,-118.05836
"2141","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.204605,37.606686,"California",2021,9,"United States of America","OBS1235023559","CLO","Stanislaus","White Lake",37.606686,-121.204605
"2142","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.75217,34.770138,"California",2021,9,"United States of America","OBS1235026824","CLO","Los Angeles","Quail Lake",34.770138,-118.75217
"2143","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.054695,33.70625,"California",2021,9,"United States of America","OBS1235169497","CLO","Orange","Bolsa Chica Ecological Reserve, Huntington Beach US-CA 33.70625, -118.05470",33.70625,-118.054695
"2144","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.01001,33.69878,"California",2021,9,"United States of America","OBS1235781666","CLO","Orange","Huntington Central Park--West",33.69878,-118.01001
"2145","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.238976,40.768646,"California",2021,9,"United States of America","OBS1235859272","CLO","Humboldt","Humboldt Bay--North Spit jetty",40.768646,-124.238976
"2146","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-123.03876,37.31077,"California",2021,9,"United States of America","OBS1236115980","CLO","San Francisco","Auto selected 37.31077, -123.03876",37.31077,-123.03876
"2147","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.35091,38.138126,"California",2021,9,"United States of America","OBS1236123350","CLO","Solano","Napa-Sonoma Marshes Wildlife Area, Vallejo US-CA (38.1381,-122.3509)",38.138126,-122.35091
"2148","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.20632,40.78071,"California",2021,9,"United States of America","OBS1236557437","CLO","Humboldt","North Spit--horse pasture patch",40.78071,-124.20632
"2149","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.35103,38.13801,"California",2021,9,"United States of America","OBS1236714576","CLO","Solano","Napa-Sonoma Marshes Wildlife Area, Vallejo US-CA 38.13801, -122.35103",38.13801,-122.35103
"2150","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.17119,39.42208,"California",2021,9,"United States of America","OBS1236761477","CLO","Glenn","Sacramento National Wildlife Refuge, Willows US-CA 39.42208, -122.17119",39.42208,-122.17119
"2151","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.84027,33.661324,"California",2021,9,"United States of America","OBS1236956293","CLO","Orange","san Joaquin marsh",33.661324,-117.84027
"2152","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.85255,35.525673,"California",2021,9,"United States of America","OBS1237078000","CLO","San Luis Obispo","Santa Rita Ranch",35.525673,-120.85255
"2153","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.442154,38.265987,"California",2021,9,"United States of America","OBS1237127028","CLO","Sacramento","Cosumnes River Preserve, pond west of Franklin Blvd., across from Visitor Center, (38.2660,-121.4422)",38.265987,-121.442154
"2154","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.35081,38.138035,"California",2021,9,"United States of America","OBS1237271335","CLO","Solano","Napa-Sonoma Marshes Wildlife Area, Vallejo US-CA 38.13803, -122.35081",38.138035,-122.35081
"2155","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.72507,37.636356,"California",2021,9,"United States of America","OBS1237277287","CLO","Mono","Layton Springs Oasis",37.636356,-118.72507
"2156","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.14693,41.237026,"California",2021,9,"United States of America","OBS1237279520","CLO","Modoc","Lower Roberts Reservoir",41.237026,-121.14693
"2157","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.35093,38.138077,"California",2021,9,"United States of America","OBS1237312682","CLO","Solano","Napa-Sonoma Marshes Wildlife Area, Vallejo US-CA 38.13808, -122.35093",38.138077,-122.35093
"2158","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.05778,33.184166,"California",2021,9,"United States of America","OBS1237328172","CLO","San Diego","Daley Ranch",33.184166,-117.05778
"2159","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.30106,37.845833,"California",2021,9,"United States of America","OBS1237627845","CLO","Alameda","Pt. Emery",37.845833,-122.30106
"2160","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.22266,39.318893,"California",2021,9,"United States of America","OBS1237685064","CLO","Nevada","Truckee--blackbird ponds",39.318893,-120.22266
"2161","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.88446,36.597275,"California",2021,9,"United States of America","OBS1237768558","CLO","Monterey","Monterey--El Estero lake and/or San Carlos cemetery",36.597275,-121.88446
"2162","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.31008,37.88874,"California",2021,9,"United States of America","OBS1237785971","CLO","Alameda","McLaughlin Eastshore State Park, Albany US-CA (37.8887,-122.3101)",37.88874,-122.31008
"2163","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.31058,37.88914,"California",2021,9,"United States of America","OBS1237832680","CLO","Alameda","McLaughlin Eastshore State Park, Albany US-CA 37.88914, -122.31057",37.88914,-122.31058
"2164","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.32294,35.017185,"California",2021,9,"United States of America","OBS1237871068","CLO","San Bernardino","CA-SBE, Mojave Solar - Alpha Evap Ponds (Restricted Access)",35.017185,-117.32294
"2165","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.35109,38.137722,"California",2021,9,"United States of America","OBS1237908264","CLO","Solano","Napa-Sonoma Marshes Wildlife Area, Vallejo US-CA 38.13772, -122.35109",38.137722,-122.35109
"2166","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.98197,36.961483,"California",2021,9,"United States of America","OBS1237923339","CLO","Santa Cruz","Corcoran Lagoon",36.961483,-121.98197
"2167","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-123.77604,39.523106,"California",2021,9,"United States of America","OBS1237927866","CLO","Mendocino","MacKerricher SP--Ten Mile Beach",39.523106,-123.77604
"2168","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-123.72857,38.94567,"California",2021,9,"United States of America","OBS1238322521","CLO","Mendocino","Point Arena - Stornetta California Coastal National Monument, Point Arena US-CA 38.94567, -123.72857",38.94567,-123.72857
"2169","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.587494,38.779114,"California",2021,9,"United States of America","OBS1238370226","CLO","Sutter","Sankey Rd.",38.779114,-121.587494
"2170","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-123.00279,37.69852,"California",2021,9,"United States of America","OBS1238525683","CLO","San Francisco","Southeast Farallon Island (Farallon Islands NWR, restricted access)",37.69852,-123.00279
"2171","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-119.95792,34.57397,"California",2021,9,"United States of America","OBS1238685366","CLO","Santa Barbara","Cachuma Lake Park",34.57397,-119.95792
"2172","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.82935,33.6561,"California",2021,9,"United States of America","OBS1238858550","CLO","Orange","William R Mason Regional Park, Irvine",33.6561,-117.82935
"2173","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.3514,38.137295,"California",2021,9,"United States of America","OBS1238864978","CLO","Solano","Napa-Sonoma Marshes Wildlife Area, Vallejo US-CA 38.13730, -122.35140",38.137295,-122.3514
"2174","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.219604,37.032322,"California",2021,9,"United States of America","OBS1238908502","CLO","Santa Cruz","Swanton Pond and vicinity",37.032322,-122.219604
"2175","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.38507,34.267063,"California",2021,9,"United States of America","OBS1238919060","CLO","Los Angeles","Hansen Dam",34.267063,-118.38507
"2176","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.046196,39.456203,"California",2021,9,"United States of America","OBS1238948229","CLO","Glenn","Flooded Field at Rd. 61 & Rd. W",39.456203,-122.046196
"2177","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.03436,33.709347,"California",2021,9,"United States of America","OBS1238986451","CLO","Orange","Wintersburg Channel",33.709347,-118.03436
"2178","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.09339,40.862316,"California",2021,9,"United States of America","OBS1239093036","CLO","Humboldt","Arcata Marsh and Wildlife Sanctuary, Arcata US-CA 40.86232, -124.09339",40.862316,-124.09339
"2179","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-116.749176,33.23572,"California",2021,9,"United States of America","OBS1239382170","CLO","San Diego","Lake Henshaw",33.23572,-116.749176
"2180","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.34826,38.2075,"California",2021,9,"United States of America","OBS1239460028","CLO","Napa","Napa-Sonoma Marshes WA—Huichica Creek Unit—West Pond",38.2075,-122.34826
"2181","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.62047,37.18479,"California",2021,9,"United States of America","OBS1239729468","CLO","Merced","Merced National Wildlife Refuge, Merced US-CA 37.18479, -120.62047",37.18479,-120.62047
"2182","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.21808,37.031204,"California",2021,9,"United States of America","OBS1239745164","CLO","Santa Cruz","Swanton pond",37.031204,-122.21808
"2183","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.469406,37.487663,"California",2021,9,"United States of America","OBS1240130963","CLO","San Mateo","Half Moon Bay--inshore bay",37.487663,-122.469406
"2184","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.14511,39.16334,"California",2021,9,"United States of America","OBS1240171535","CLO","Placer","Tahoe City",39.16334,-120.14511
"2185","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.649666,38.455315,"California",2021,9,"United States of America","OBS1240348226","CLO","Sonoma","Spring Lake Reg. Park, East side,",38.455315,-122.649666
"2186","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.15517,40.223976,"California",2021,9,"United States of America","OBS1240464761","CLO","Plumas","Lake Almanor",40.223976,-121.15517
"2187","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.943344,38.118877,"California",2021,9,"United States of America","OBS1240502628","CLO","Marin","Point Reyes National Seashore, Inverness US-CA 38.11888, -122.94334",38.118877,-122.943344
"2188","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.94529,38.111355,"California",2021,9,"United States of America","OBS1240505012","CLO","Marin","Abbotts Lagoon, Inverness US-CA 38.11136, -122.94529",38.111355,-122.94529
"2189","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.7996,39.31748,"California",2021,9,"United States of America","OBS1240607928","CLO","Butte","Gray Lodge Wildlife Area, Gridley US-CA 39.31748, -121.79960",39.31748,-121.7996
"2190","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.65085,38.454193,"California",2021,9,"United States of America","OBS1240838537","CLO","Sonoma","Spring Lake Regional Park",38.454193,-122.65085
"2191","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.38537,33.88887,"California",2021,9,"United States of America","OBS1240935999","CLO","Los Angeles","Polliwog Park",33.88887,-118.38537
"2192","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.36605,33.17353,"California",2021,9,"United States of America","OBS1240941834","CLO","San Diego","Oceanside beachfront house 2021",33.17353,-117.36605
"2193","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.032684,36.730927,"California",2021,9,"United States of America","OBS1240954999","CLO","Monterey","Auto selected 36.73093, -122.03268",36.730927,-122.032684
"2194","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.975624,36.656616,"California",2021,9,"United States of America","OBS1240955288","CLO","Monterey","Auto selected 36.65662, -121.97562",36.656616,-121.975624
"2195","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.90376,36.6217,"California",2021,9,"United States of America","OBS1240956019","CLO","Monterey","Monterey Bay pelagic--inshore Monterey Harbor to Pt. Pinos (MTY Co.)",36.6217,-121.90376
"2196","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.578545,40.67792,"California",2021,9,"United States of America","OBS1241007687","CLO","Humboldt","Leg 3 19 September 2021 40.67792, -124.57855",40.67792,-124.578545
"2197","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.52231,37.8273,"California",2021,9,"United States of America","OBS1241012519","CLO","Tuolumne","Rock River Rd. pond",37.8273,-120.52231
"2198","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.32274,33.329094,"California",2021,9,"United States of America","OBS1241054558","CLO","San Diego","Camp Pendleton--Lake O'Neill",33.329094,-117.32274
"2199","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.27821,38.027206,"California",2021,9,"United States of America","OBS1241273280","CLO","Contra Costa","94547, Hercules US-CA 38.02720, -122.27822",38.027206,-122.27821
"2200","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.96155,38.027184,"California",2021,9,"United States of America","OBS1241457442","CLO","Marin","Pt. Reyes--Drakes Beach (do not include Horseshoe Pond or beach/estero beyond Horseshoe Pond)",38.027184,-122.96155
"2201","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.2729,36.3874,"California",2021,9,"United States of America","OBS1241524442","CLO","Fresno","California Aqueduct  MP 138 (36.387, -120.273)",36.3874,-120.2729
"2202","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.03031,36.963287,"California",2021,9,"United States of America","OBS1241562048","CLO","Santa Cruz","Neary Lagoon",36.963287,-122.03031
"2203","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.99167,38.54172,"California",2021,9,"United States of America","OBS1241618097","CLO","Yolo","Winters WTP",38.54172,-121.99167
"2204","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.36798,32.75014,"California",2021,9,"United States of America","OBS1241649378","CLO","San Diego","Off Mission Bay (offshore species only)",32.75014,-117.36798
"2205","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.20491,33.769405,"California",2021,9,"United States of America","OBS1241704402","CLO","Los Angeles","Los Angeles River--Anaheim St to Golden Shore",33.769405,-118.20491
"2206","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.09007,40.85664,"California",2021,9,"United States of America","OBS1241736142","CLO","Humboldt","Arcata Marsh and Wildlife Sanctuary, Arcata US-CA 40.85664, -124.09008",40.85664,-124.09007
"2207","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.12671,35.595627,"California",2021,9,"United States of America","OBS1241751237","CLO","San Luis Obispo","San Simeon Creek Mouth/Beach",35.595627,-121.12671
"2208","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.3511,38.13786,"California",2021,9,"United States of America","OBS1241770964","CLO","Solano","Napa-Sonoma Marshes Wildlife Area, Vallejo US-CA 38.13786, -122.35110",38.13786,-122.3511
"2209","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.37875,39.18697,"California",2021,9,"United States of America","OBS1242162021","CLO","Yuba","Hammonton-Smartsville Rd. (includes Miller Lake)",39.18697,-121.37875
"2210","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.20353,41.87116,"California",2021,9,"United States of America","OBS1242632633","CLO","Del Norte","Tolowa Dunes SP--north",41.87116,-124.20353
"2211","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.843124,33.66043,"California",2021,9,"United States of America","OBS1242671700","CLO","Orange","SJWS  Pond 1",33.66043,-117.843124
"2212","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.47263,37.768963,"California",2021,9,"United States of America","OBS1242694126","CLO","San Francisco","Golden Gate Park, San Francisco US-CA 37.76896, -122.47263",37.768963,-122.47263
"2213","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.30477,38.464622,"California",2021,9,"United States of America","OBS1242712442","CLO","Sacramento","Laguna Creek Parkway Trail--Vineyard Rd. to Excelsior Rd.",38.464622,-121.30477
